event_id,source,event_type,utc_time,ra_deg,dec_deg,pos_error_deg,signal_strength
3.68131E+17,GAIA_DR3,optical,,12.22444817,39.67482632,7.36E-09,15.354148
3.68131E+17,GAIA_DR3,optical,,12.209574,39.67325036,1.49E-07,20.169672
3.68131E+17,GAIA_DR3,optical,,12.20758822,39.66611368,1.76E-07,20.538694
3.68131E+17,GAIA_DR3,optical,,12.21063352,39.67798431,6.26E-08,19.158354
3.68131E+17,GAIA_DR3,optical,,12.21847105,39.68868748,2.92E-07,20.700396
3.68131E+17,GAIA_DR3,optical,,12.22412481,39.68472952,2.08E-08,15.974037
3.68131E+17,GAIA_DR3,optical,,12.23866809,39.67181582,3.58E-07,20.791372
3.68131E+17,GAIA_DR3,optical,,12.23952128,39.68592285,2.29E-08,17.567974
3.68131E+17,GAIA_DR3,optical,,12.24397556,39.67449649,9.69E-08,19.762714
3.68131E+17,GAIA_DR3,optical,,12.23048647,39.67870369,2.17E-06,21.052204
3.68132E+17,GAIA_DR3,optical,,12.25089045,39.68839313,7.26E-08,19.347689
3.68132E+17,GAIA_DR3,optical,,12.22743216,39.69379159,4.21E-08,18.306885
3.68132E+17,GAIA_DR3,optical,,12.22283736,39.68666238,2.09E-07,20.610382
3.68132E+17,GAIA_DR3,optical,,12.226174,39.69733705,5.12E-06,21.119755
3.68132E+17,GAIA_DR3,optical,,12.24370027,39.71162336,1.13E-06,20.836544
3.68132E+17,GAIA_DR3,optical,,12.20162764,39.67704239,3.72E-08,18.349472
3.68132E+17,GAIA_DR3,optical,,12.20860024,39.68605411,1.68E-08,16.932274
3.68132E+17,GAIA_DR3,optical,,12.20651761,39.69160241,2.54E-07,20.372889
3.68132E+17,GAIA_DR3,optical,,12.21476662,39.69263589,3.82E-08,18.361008
3.68132E+17,GAIA_DR3,optical,,12.20383503,39.69940642,1.96E-08,17.264595
3.68132E+17,GAIA_DR3,optical,,12.20655117,39.69199958,2.15E-07,20.549725
3.68132E+17,GAIA_DR3,optical,,12.20795302,39.68665156,5.16E-08,18.784315
3.68132E+17,GAIA_DR3,optical,,12.20562233,39.69545452,3.13E-08,18.057201
3.68132E+17,GAIA_DR3,optical,,12.18816775,39.69055495,1.91E-08,17.231455
3.68132E+17,GAIA_DR3,optical,,12.17985938,39.68934148,1.40E-07,20.153522
3.68132E+17,GAIA_DR3,optical,,12.1795943,39.69745479,3.74E-08,18.252773
3.68132E+17,GAIA_DR3,optical,,12.18750858,39.68542244,8.68E-08,19.56416
3.68882E+17,GAIA_DR3,optical,,12.18527693,39.70650042,3.03E-07,20.742044
3.68132E+17,GAIA_DR3,optical,,12.20742786,39.7052346,1.04E-08,15.924848
3.68132E+17,GAIA_DR3,optical,,12.22088291,39.69966453,1.05E-07,19.736582
3.68132E+17,GAIA_DR3,optical,,12.22603226,39.70455996,6.76E-07,21.102343
3.68132E+17,GAIA_DR3,optical,,12.2325173,39.71388996,2.01E-07,20.44278
3.68132E+17,GAIA_DR3,optical,,12.20821243,39.71879371,3.47E-09,12.0029
